Flow,Amount,Unit,Is input
"Oils, unspecified",4.538804884226374e-06,kg,False
Nickel II,1.554493340972746e-07,kg,False
Dissolved solids,0.00034620839015475375,kg,False
Mercury II,1.6551200695556862e-09,kg,False
Copper ion,1.3740243683565951e-07,kg,False
Thallium I,8.503363545767227e-10,kg,False
Scandium,1.3356013343226142e-09,kg,False
Chromium VI,2.7803116535534806e-07,kg,False
Potassium I,0.00034538479411129935,kg,False
Silver I,7.55587407164753e-09,kg,False
Antimony ion,1.9831170681156853e-07,kg,False
Strontium II,6.963153904870633e-05,kg,False
Tin ion,3.6785755353791163e-09,kg,False
Beryllium II,1.346205739077916e-10,kg,False
Tungsten,2.170672113978343e-06,kg,False
Cobalt II,6.545114058668788e-08,kg,False
"Particulate Matter, > 2.5 um and < 10um",0.00044916549194036427,kg,False
"Energy, kinetic (in wind), converted",0.5341106348293552,MJ,True
"Water, salt, ocean",0.11569009427285053,m3,True
Hypochlorite,0.00041831055959832544,kg,False
Sodium I,0.008768068796487973,kg,False
Argon,1.8293690539110861e-07,kg,False
Hexachlorobenzene,2.330672896286859e-10,kg,False
"Water, unspecified natural origin",0.00042485574169815734,m3,True
Polychlorinated biphenyls,3.617953767441509e-12,kg,False
"Hydrocarbons, aromatic",1.4499865824853462e-06,kg,False
Hydrochloric acid,1.949594121961223e-05,kg,False
Chromium VI,1.9202906785961635e-10,kg,False
Polychlorinated biphenyls,2.8975392345378826e-10,kg,False
Titanium ion,2.039887801251731e-06,kg,False
Platinum,8.770067904088259e-13,kg,False
"Carbon monoxide, non-fossil",2.4646011414642917e-05,kg,False
Arsenic ion,1.594848825518938e-08,kg,False
Boron,3.361128990649425e-07,kg,False
Fluoride,1.6848904946526848e-06,kg,False
Phosphorus,1.7182352193432646e-06,kg,False
Iron ion,6.834700798381752e-05,kg,False
Strontium II,3.524889488773809e-07,kg,False
Manganese II,1.3698331262416633e-06,kg,False
Chromium III,1.8649542854056075e-07,kg,False
Sodium I,6.968714265225165e-05,kg,False
Carbon,0.00015747471864333918,kg,False
Barium II,1.6823367951367544e-05,kg,False
Magnesium,2.6992033044454473e-05,kg,False
Potassium I,1.1822956806703974e-05,kg,False
Sulfur,2.3016368206878996e-05,kg,False
Chloride,0.00012006897223805962,kg,False
Aluminium III,3.405028577826512e-05,kg,False
Silicon,1.1996709955697077e-05,kg,False
Arsenic ion,1.3728291685918225e-08,kg,False
Calcium II,0.00013732072601445037,kg,False
Zinc II,6.794922532068012e-07,kg,False
Isopropanol,1.7787676685615774e-07,kg,False
Protactinium-234,1.8928062905323934e-05,kBq,False
Uranium-238,5.985503540691854e-05,kBq,False
Protactinium-234,2.719111190573861e-06,kBq,False
Uranium-235,2.44438108549889e-05,kBq,False
Thorium-234,2.7203048154878844e-06,kBq,False
Uranium-238,3.751176232317397e-05,kBq,False
Uranium-234,1.2124605989668724e-05,kBq,False
Radium-226,6.545785352957698e-05,kBq,False
Thorium-230,4.9092323566727335e-06,kBq,False
Uranium-235,3.910826921547323e-07,kBq,False
Thorium-234,1.8940822344060037e-05,kBq,False
Uranium-234,2.190746391746795e-05,kBq,False
Boron,2.6955850353335668e-06,kg,False
"Carbon monoxide, non-fossil",3.4710652917543134e-06,kg,False
Aluminium hydroxide,3.6123907580343646e-12,kg,False
"Transformation, to dump site, residual material landfill",1.412171229629699e-08,m2,True
Ethyl acetate,8.355613508401172e-09,kg,False
Ethyl acetate,2.0312467339161865e-10,kg,False
Oxygen,0.00011166536448714841,kg,False
Formic acid,1.072146707828978e-10,kg,False
Methyl ethyl ketone,3.8561850125511387e-08,kg,False
Acetone,1.6089384503173873e-07,kg,False
Butane,8.797733567718801e-08,kg,False
Acetic acid,3.382239723024442e-08,kg,False
Acetone,1.4551205405642755e-08,kg,False
Methyl acetate,4.054358854603273e-09,kg,False
Methyl acetate,5.628065436417756e-11,kg,False
Copper,0.0006115366685360683,kg,True
Bromate,2.565989379722401e-08,kg,False
Fluorine,2.161677734273961e-08,kg,False
Hydrogen fluoride,7.87568053214929e-07,kg,False
"Hydrocarbons, chlorinated",1.765525714463719e-08,kg,False
Dichloromethane,1.162806369373829e-10,kg,False
Ethylene dichloride,3.982396737063674e-11,kg,False
Sulfate,6.569010540984104e-06,kg,False
Iron,0.1081150331233908,kg,True
Hydrogen sulfide,1.0484253065691625e-07,kg,False
Granite,0.14442766513597605,kg,True
Shale,0.0835091620114517,kg,True
Aluminium,0.0015462913764257929,kg,True
"Coal, brown",0.09964130799838342,kg,True
"Clay, unspecified",0.03128508205762828,kg,True
Manganese,0.0012948853070449378,kg,True
